date,change,repo,owner_type,event_type
2024-03-25 05:39:20,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-25 14:45:57,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-25 22:31:25,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-26 08:26:19,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-26 10:07:37,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-27 17:45:40,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-28 09:14:08,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-29 13:46:30,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-31 09:32:02,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-03-31 14:35:45,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-03 15:33:16,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-03 20:21:27,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-04 09:14:29,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-04 15:58:43,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-04 17:05:25,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-04 23:44:10,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-05 02:52:47,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-05 06:07:05,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-05 07:09:16,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-05 11:04:03,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-05 13:36:52,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-05 21:41:35,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-06 01:05:14,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-06 04:48:53,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-06 20:27:05,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-06 21:59:01,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-07 21:10:32,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-08 03:54:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-08 09:07:28,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-08 22:07:48,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-08 23:30:13,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-09 02:45:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-09 15:51:10,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-10 01:28:36,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-11 14:22:26,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-12 06:41:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-15 18:34:50,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-15 20:27:59,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-16 03:45:36,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-16 14:32:04,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-16 14:56:09,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-16 22:51:24,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-18 07:44:16,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-20 19:02:10,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-21 02:21:34,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-21 13:34:36,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-22 20:43:13,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-23 14:41:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-24 19:46:35,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-25 12:52:53,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-25 17:16:36,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-26 13:17:00,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-26 20:49:43,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-27 04:15:10,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-27 13:47:38,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-27 21:57:28,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-28 00:42:26,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-28 06:29:28,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-28 07:36:54,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-28 08:09:20,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-29 10:39:39,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-04-29 19:41:34,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-01 23:46:10,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-02 06:58:46,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-03 17:12:54,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-03 19:54:58,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-03 22:04:47,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-04 13:30:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-04 22:08:11,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-05 20:11:55,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-06 06:19:45,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-06 17:30:56,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-07 16:36:57,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-07 17:27:31,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-08 05:39:06,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-09 03:02:47,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-09 03:38:19,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-09 15:23:45,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-12 04:30:58,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-12 20:38:01,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-13 00:28:41,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-16 12:31:41,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-17 00:54:42,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-17 04:57:17,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-18 06:56:57,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-19 01:08:07,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-19 05:39:11,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-19 06:05:19,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-20 15:54:10,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-21 03:57:59,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-21 04:51:37,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-21 05:29:57,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-21 07:05:56,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-22 14:03:35,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-23 05:32:39,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-23 11:04:07,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-24 00:25:56,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-24 00:39:50,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-25 06:50:42,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-25 12:46:05,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-26 20:11:42,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-27 00:08:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-27 06:05:45,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-28 06:11:59,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-29 03:39:56,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-30 12:15:29,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-31 14:55:30,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-05-31 22:13:10,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-02 06:09:20,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-02 14:53:24,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-03 06:50:11,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-03 20:51:01,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-04 01:21:30,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-04 21:26:52,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-05 17:19:59,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-06 07:40:30,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-08 01:25:37,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-08 23:46:52,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-09 14:13:17,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-10 14:43:01,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-11 08:21:40,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-13 18:15:53,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-13 22:21:08,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-14 02:03:35,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-14 14:59:29,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-15 11:27:04,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-16 18:38:13,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-16 22:36:18,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-17 21:29:13,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-17 23:01:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-18 16:33:47,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-19 04:59:02,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-19 12:10:50,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-19 22:58:32,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-20 04:41:02,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-21 01:54:40,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-21 16:03:00,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-22 05:59:53,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-22 19:23:31,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-23 14:57:16,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-25 04:28:32,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-25 15:49:08,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-26 05:46:48,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-26 15:18:42,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-28 22:23:32,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-28 23:04:08,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-30 01:22:02,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-06-30 14:09:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-01 16:18:13,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-01 23:53:39,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-01 23:55:32,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-03 00:26:02,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-04 03:42:08,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-05 00:38:22,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-05 09:57:44,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-05 19:48:20,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-09 14:01:07,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-09 21:25:56,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-09 22:12:23,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-10 00:22:15,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-10 00:43:48,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-10 16:24:20,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-10 19:42:17,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-12 05:19:18,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-13 03:37:14,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-13 07:43:24,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-16 19:55:34,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-17 13:55:45,1,fastenhealth/fasten-onprem,Startup,star_gained
2026-09-11 00:00:00,-1,fastenhealth/fasten-onprem,Startup,star_removed_inactive
2024-07-17 15:03:24,1,fastenhealth/fasten-onprem,Startup,star_gained
