url,owner,repo,full_name,owner_type,is_organization,owner_name
https://github.com/aiwonglab/ehrmonize,aiwonglab,ehrmonize,aiwonglab/ehrmonize,Organization,True,A. I. Wong lab
https://github.com/theislab/ehrdata,theislab,ehrdata,theislab/ehrdata,Organization,True,Theis Lab
https://github.com/PRAISELab-PicusLab/CER-Fact-Checking,PRAISELab-PicusLab,CER-Fact-Checkin,PRAISELab-PicusLab/CER-Fact-Checkin,Organization,True,PRAISELab@PicusLab
https://github.com/FGA-DIKU/EHR,FGA-DIKU,EHR,FGA-DIKU/EHR,Organization,True,Fine Grained Analysis (DIKU)
https://github.com/lavita-ai/medical-eval-sphere,lavita-ai,medical-eval-sphere,lavita-ai/medical-eval-sphere,Organization,True,Lavita
https://github.com/WithSecureLabs/hl7magic,WithSecureLabs,hl7magic,WithSecureLabs/hl7magic,Organization,True,WithSecure Labs
https://github.com/septerional/sep-1,septerional,sep-1,septerional/sep-1,Organization,True,Septerional
https://github.com/Xt-EHR/xt-ehr-common,Xt-EHR,xt-ehr-common,Xt-EHR/xt-ehr-common,Organization,True,Xt-EHR
https://github.com/hl7au/au-fhir-erequesting,hl7au,au-fhir-erequestin,hl7au/au-fhir-erequestin,Organization,True,
https://github.com/smart-on-fhir/cumulus,smart-on-fhir,cumulus,smart-on-fhir/cumulus,Organization,True,SMART on FHIR
https://github.com/SanteonNL/shared-care-planning,SanteonNL,shared-care-plannin,SanteonNL/shared-care-plannin,Organization,True,Santeon
https://github.com/Stoa-Medical/Portico,Stoa-Medical,Portico,Stoa-Medical/Portico,Organization,True,Stoa Medical
https://github.com/canvas-medical/canvas-hyperscribe,canvas-medical,canvas-hyperscribe,canvas-medical/canvas-hyperscribe,Organization,True,Canvas Medical
